symptom_text,risk_tier
மகனுக்கு அடுத்த வாக்சின்,CALL_ASHA
பொண்டாட்டிக்கு மல்டிவிட்டமின்,CALL_ASHA
என் சின்னு பையனுக்கு இருமல் சிரப்,CALL_ASHA
பேபிக்கு லேசான ஜுரம் என்ன,CALL_ASHA
பையனுக்கு விட்டமின் டிராப்ஸ்,CALL_ASHA
என் பேபிக்கு சாப்பிட என்ன,CALL_ASHA
மகளுக்கு லேசான சளி,CALL_ASHA
பேபி அழுகை என்ன பண்ணலாம்,CALL_ASHA
என் கர்ப்பிணி மனைவிக்கு இரும்பு வேணும்,CALL_ASHA
மகனுக்கு டீவார்மிங்,CALL_ASHA
பொண்டாட்டிக்கு அடுத்த ஷாட்,CALL_ASHA
சின்னு பையனுக்கு மல்டிவிட்டமின்,CALL_ASHA
என் பேபிக்கு லேசான சளி என்ன,CALL_ASHA
பையனுக்கு வாக்சினேஷன் எப்போ,CALL_ASHA
பேபிக்கு பால் கொடுக்க எப்படி,CALL_ASHA
என் மனைவிக்கு கர்ப்பத்தில் மாத்திரை,CALL_ASHA
மகளுக்கு இரும்பு மாத்திரை,CALL_ASHA
கர்ப்பிணி மனைவிக்கு ஃபோலிக் ஆசிட்,CALL_ASHA
என் மகனுக்கு இருமல் மருந்து,CALL_ASHA
பொண்டாட்டிக்கு கால்சியம்,CALL_ASHA
எங்க தாத்தாவுக்கு பிபி மாத்திரை எப்போ போடணும்னு கொஞ்சம் சொல்லுங்க,CALL_ASHA
என் பாட்டிக்கு சர்க்கரை அளவு எப்படி கட்டுப்படுத்தணும்,CALL_ASHA
தாத்தா மூட்டு வலிக்கு என்ன எண்ணெய் போடலாம் கொஞ்சம் சொல்லுங்க,CALL_ASHA
எங்க அப்பாவுக்கு உடம்பு சோர்வா இருக்கு சத்து மாத்திரை வேணும்,CALL_ASHA
பாட்டிக்கு பிபி மருந்து தொடர்ந்து போடணுமா,CALL_ASHA
என் தாத்தாவுக்கு சர்க்கரை மாத்திரை அளவு எப்படி மாற்றணும்,CALL_ASHA
தாத்தாவுக்கு வலி இல்லை ஆனா கொஞ்சம் பலவீனம் இருக்கு என்ன செய்யலாம்,CALL_ASHA
எங்க பாட்டிக்கு முதுகு வலிக்கு என்ன வீட்டு மருந்து,CALL_ASHA
தாத்தாவுக்கு பிபி அதிகமா இருந்தா என்ன செய்யணும்,CALL_ASHA
என் பாட்டிக்கு சர்க்கரை சோதனை எப்போ பண்ணணும்,CALL_ASHA
அப்பாவுக்கு மூட்டு வலி ரொம்ப வருது மருந்து மாத்திரை வேணுமா,CALL_ASHA
எங்க தாத்தாவுக்கு கால்சியம் மாத்திரை வேணும்,CALL_ASHA
பாட்டிக்கு உடம்பு சோர்வு ஆனா காய்ச்சல் இல்லை என்ன மாத்திரை,CALL_ASHA
தாத்தா பிபி மருந்து நேரம் எப்போ,CALL_ASHA
என் அம்மாவுக்கு சர்க்கரை கட்டுப்பாட்டுக்கு என்ன சாப்பாடு வேணும் கொஞ்சம் சொல்லுங்க,CALL_ASHA
எங்க பாட்டிக்கு தலைவலி வருது மூளை வலி இல்லை,CALL_ASHA
தாத்தாவுக்கு வயசு பலவீனத்துக்கு என்ன சத்து மருந்து,CALL_ASHA
பாட்டிக்கு பிபி மருந்து மட்டும் போதுமா,CALL_ASHA
என் தாத்தாவுக்கு சர்க்கரை டெஸ்ட் எப்போ பண்ணணும்,CALL_ASHA
அப்பாவுக்கு மூட்டு வலிக்கு எண்ணெய் தடவலாமா,CALL_ASHA
எங்க பாட்டிக்கு இரும்பு மாத்திரை எப்படி சாப்பிடணும்,CALL_ASHA
தாத்தா உடம்பு வலிக்குது ஆனா ரொம்ப இல்லை,CALL_ASHA
என் தாத்தாவுக்கு பிபி குறைவா இருந்தா என்ன செய்யலாம்,CALL_ASHA
பாட்டிக்கு சர்க்கரை கொஞ்சம் அதிகம் ஆனா காய்ச்சல் இல்ல,CALL_ASHA
எங்க அப்பாவுக்கு முதுகு வலி கொஞ்சம் இருக்கு,CALL_ASHA
தாத்தாவுக்கு கால்சியம் மாத்திரை வேணும்னு சொல்றாங்க,CALL_ASHA
என் பாட்டிக்கு மூட்டு வலி மருந்து எப்போ கொடுக்கணும்,CALL_ASHA
அப்பா உடம்பு சோர்வா இருக்கு சத்து மருந்து வேணும்,CALL_ASHA
எங்க தாத்தாவுக்கு சர்க்கரை மாத்திரை தவறா விட்டுட்டா என்ன,CALL_ASHA
பாட்டி பிபி சோதனை எப்போ வரும்,CALL_ASHA
தாத்தாவுக்கு வயசு பலவீனம் கொஞ்சம் இருக்கு என்ன பண்ணலாம்,CALL_ASHA
என் அம்மாவுக்கு மூட்டு வலிக்கு வீட்டு மருந்து,CALL_ASHA
எங்க பாட்டிக்கு பிபி மாத்திரை எப்படி போடணும்,CALL_ASHA
தாத்தா சர்க்கரை கட்டுப்பாட்டுக்கு என்ன பழம் சாப்பிடலாம்,CALL_ASHA
அப்பாவுக்கு தலைவலி வருது மூளை வலி இல்லை,CALL_ASHA
என் தாத்தாவுக்கு பலவீனம் இருக்கு ஆனா பிபி நார்மல்,CALL_ASHA
பாட்டிக்கு இரும்பு மாத்திரை வேணும்,CALL_ASHA
எங்க அப்பாவுக்கு மூட்டு வலி டாக்டர்கிட்ட போகணுமா,CALL_ASHA
தாத்தா பிபி மருந்து எப்போ போடணும் கொஞ்சம் சொல்லு,CALL_ASHA
என் பாட்டிக்கு சர்க்கரை அளவு எப்படி பராமரிக்கணும்,CALL_ASHA
அப்பா உடம்பு வலி கொஞ்சம் இருக்கு,CALL_ASHA
தாத்தாவுக்கு கால்சியம் மாத்திரை எப்படி எடுக்கணும்,CALL_ASHA
எங்க பாட்டிக்கு வயசு பலவீனத்துக்கு என்ன டானிக் வேணும்,CALL_ASHA
என் தாத்தாவுக்கு பிபி அதிகம் இல்லை ஆனா சர்க்கரை இருக்கு,CALL_ASHA
பாட்டிக்கு மூட்டு வலிக்கு எண்ணெய் உபயோகிக்கலாமா,CALL_ASHA
அப்பாவுக்கு சர்க்கரை மாத்திரை நேரம் தவறிட்டா என்ன,CALL_ASHA
தாத்தா முதுகு வலி கொஞ்சம் இருக்கு,CALL_ASHA
எங்க அம்மாவுக்கு பலவீனம் இருக்கு சத்து மருந்து வேணும்,CALL_ASHA
பாட்டி பிபி சோதனை எப்போ பண்ணணும்,CALL_ASHA
என் தாத்தாவுக்கு மூட்டு வலி மருந்து வேணும்,CALL_ASHA
தாத்தா சர்க்கரைக்கு என்ன டயட்,CALL_ASHA
அப்பா உடம்பு சோர்வா இருக்கு ஆனா வலி இல்லை,CALL_ASHA
எங்க பாட்டிக்கு இரும்பு மாத்திரை எப்போ,CALL_ASHA
